jour,mois,annee,stage,nom_pcs,categorie,fichier_gpx,route_url,road_km,street_km,state_road_km,cycleway_km,off-grid_(unknown)_km,access_road_km,asphalt_km,paved_km,cobblestones_km,unknown_km,path_km,unpaved_km,singletrack_km,compacted_gravel_km,_km,alpine_km,ferry_km,alpine_path_km,distance_gpx_km,denivele_pos,denivele_neg,altitude_max,altitude_min,n_cols_cat4,n_cols_cat3,n_cols_cat2,n_cols_cat1,n_cols_hc,loc_last_col_cat4,loc_last_col_cat3,loc_last_col_cat2,loc_last_col_cat1,loc_last_col_hc,gradient_last_1km,gradient_last_3km,gradient_last_5km,denivele_last_5km,gradient_first_50km,denivele_first_50km
19,2,2017,stage_6,tour-of-oman,2.HC,2017 Tour of Oman Stage 6.gpx,https://www.komoot.com/tour/2969700452,45.5,0.479,54.6,,33.1,0.2,88.1,12.7,,33.1,0.0,,,,,,,,133.41,1429.0,1427.0,226.0,1.0,3.0,2.0,0.0,0.0,0.0,0.5652,0.5652,0.0,0.0,0.0,-0.6,-0.8,-0.02,95.0,0.24,303.0
19,2,2017,result,african-championships,CC,2017 CAC African Road Championships.gpx,https://www.komoot.com/tour/2969382261,,0.0,99.4,,6.88,,99.4,,,6.56,,,,,,,,,106.61,194.0,196.0,89.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.04,31.0,-0.0,92.0
21,2,2017,stage_1,tour-cycliste-international-la-provence,2.1,2017 Tour Cycliste International La Provence Stage 1.gpx,https://www.komoot.com/tour/2969600617,191.0,2.39,7.28,7.15,0.56,0.0,204.0,4.24,0.184,0.588,,,0.0,,,,,,209.02,2090.0,2187.0,731.0,1.0,6.0,4.0,1.0,0.0,0.0,0.7628,0.7628,0.1425,0.0,0.0,-1.1,-0.93,-0.32,42.0,0.54,1024.0
22,2,2017,stage_1,volta-ao-alentejo,2.1,2017 Volta ao Alentejo Stage 1.gpx,https://www.komoot.com/tour/2969756384,83.2,2.11,74.0,,,,156.0,2.87,0.968,0.0,0.129,,,,,,,,159.25,2197.0,2019.0,705.0,199.0,6.0,5.0,1.0,0.0,0.0,0.9997,0.9997,0.8819,0.0,0.0,5.3,3.63,3.16,226.0,-0.21,455.0
22,2,2017,stage_1,tour-de-langkawi,2.HC,2017 Le Tour de Langkawi Stage 1.gpx,https://www.komoot.com/tour/2969516202,80.7,0.0,43.9,,0.401,,124.0,0.181,,0.573,0.129,,,,,,,,125.15,836.0,842.0,94.0,2.0,1.0,0.0,0.0,0.0,0.0,0.2976,0.0,0.0,0.0,0.0,0.1,0.07,-0.54,62.0,0.05,411.0
22,2,2017,stage_2,tour-cycliste-international-la-provence,2.1,2017 Tour Cycliste International La Provence Stage 2.gpx,https://www.komoot.com/tour/2969601419,115.0,0.408,41.6,4.99,,,161.0,1.57,,,,,,,,,,,162.34,2083.0,2088.0,530.0,1.0,5.0,4.0,1.0,0.0,0.0,0.879,0.879,0.637,0.0,0.0,-0.4,-1.83,-2.08,0.0,0.36,706.0
23,2,2017,stage_2,volta-ao-alentejo,2.1,2017 Volta ao Alentejo Stage 2.gpx,https://www.komoot.com/tour/2969756940,75.8,3.95,126.0,,0.905,,199.0,5.67,1.26,0.905,,,,,,,,,206.75,1792.0,1794.0,476.0,134.0,5.0,3.0,0.0,0.0,0.0,0.9997,0.9096,0.0,0.0,0.0,5.9,2.93,0.8,122.0,0.18,511.0
23,2,2017,stage_2,tour-de-langkawi,2.HC,2017 Le Tour de Langkawi Stage 2.gpx,https://www.komoot.com/tour/2969516800,0.593,0.0,207.0,,1.35,,207.0,,0.206,1.35,,,,,,,,,208.56,2733.0,2632.0,1048.0,14.0,3.0,2.0,2.0,1.0,1.0,0.8166,0.8166,0.8166,0.6504,0.6504,-0.4,-0.57,-0.26,132.0,0.01,275.0
23,2,2017,stage_1,abu-dhabi-tour,2.UWT,2017 Abu Dhabi Tour Stage 1.gpx,https://www.komoot.com/tour/2969339560,28.0,0.742,13.8,,104.0,,34.1,7.68,,106.0,1.4,,,,,,,,146.84,533.0,539.0,201.0,97.0,1.0,0.0,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.1,0.17,-0.14,147.0,0.04,109.0
23,2,2017,stage_3,tour-cycliste-international-la-provence,2.1,2017 Tour Cycliste International La Provence Stage 3.gpx,https://www.komoot.com/tour/2969602481,138.0,0.408,34.2,0.35,,,173.0,0.216,,0.451,0.0,,,,,,,,173.17,2497.0,2573.0,746.0,2.0,9.0,4.0,2.0,0.0,0.0,0.9997,0.88,0.4488,0.0,0.0,5.8,4.2,2.62,148.0,0.24,737.0
24,2,2017,stage_3,volta-ao-alentejo,2.1,2017 Volta ao Alentejo Stage 3.gpx,https://www.komoot.com/tour/2969757564,84.2,0.976,100.0,,0.156,,184.0,0.626,0.367,0.156,0.0,0.299,,,,,,,185.64,1398.0,1440.0,326.0,21.0,5.0,2.0,0.0,0.0,0.0,0.9994,0.9994,0.0,0.0,0.0,2.9,1.5,1.14,161.0,-0.36,277.0
24,2,2017,stage_3,tour-de-langkawi,2.HC,2017 Le Tour de Langkawi Stage 3.gpx,https://www.komoot.com/tour/2969517394,43.7,0.188,74.4,,0.377,,118.0,0.191,,0.377,,,,,,,,,118.57,264.0,290.0,35.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03,0.04,26.0,-0.06,132.0
24,2,2017,stage_2,abu-dhabi-tour,2.UWT,2017 Abu Dhabi Tour Stage 2.gpx,https://www.komoot.com/tour/2969340592,58.1,2.97,7.47,6.75,33.4,0.0,67.1,9.8,4.14,34.5,6.96,,,,,,,,114.88,130.0,135.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-0.13,0.0,44.0,-0.01,37.0
24,2,2017,result,nc-colombia-itt,NC,2017 Colombian Road National Championships - ITT.gpx,https://www.komoot.com/tour/2969393221,20.0,,14.5,,,,34.4,,,,,,,,,,,,34.46,440.0,476.0,2740.0,2578.0,2.0,0.0,0.0,0.0,0.0,0.8666,0.0,0.0,0.0,0.0,0.9,-1.4,0.08,215.0,-0.1,440.0
25,2,2017,result,omloop-het-nieuwsblad,1.UWT,2017 Omloop Het Nieuwsblad.gpx,https://www.komoot.com/tour/2969535547,62.9,46.9,9.2,68.7,0.245,0.0,96.5,80.7,20.6,0.336,0.213,0.0,0.0,,,,,,197.82,1756.0,1755.0,142.0,4.0,5.0,0.0,0.0,0.0,0.0,0.7804,0.0,0.0,0.0,0.0,1.0,0.37,0.24,30.0,0.06,364.0
25,2,2017,stage_3,abu-dhabi-tour,2.UWT,2017 Abu Dhabi Tour Stage 3.gpx,https://www.komoot.com/tour/2969341332,42.0,0.787,105.0,,1.84,0.323,145.0,2.4,0.189,2.49,1.03,,,,,,,,149.83,1154.0,402.0,1026.0,154.0,1.0,1.0,1.0,1.0,1.0,0.9937,0.9937,0.9937,0.9937,0.9937,3.4,4.57,5.92,781.0,-0.12,73.0
25,2,2017,stage_4,tour-de-langkawi,2.HC,2017 Le Tour de Langkawi Stage 4.gpx,https://www.komoot.com/tour/2969517861,62.1,0.861,113.0,,,,175.0,0.813,,0.0,,,,,,,,,175.2,2437.0,1012.0,1452.0,3.0,2.0,1.0,1.0,1.0,1.0,0.9948,0.9948,0.9948,0.9948,0.9948,0.2,3.2,3.64,156.0,0.01,106.0
25,2,2017,stage_4,volta-ao-alentejo,2.1,2017 Volta ao Alentejo Stage 4.gpx,https://www.komoot.com/tour/2969758246,28.2,1.41,149.0,0.286,8.29,,158.0,20.7,,7.86,2.19,2.17,,,,,,,188.68,1725.0,1804.0,285.0,6.0,5.0,2.0,0.0,0.0,0.0,0.8762,0.8762,0.0,0.0,0.0,1.3,0.43,-0.18,30.0,0.01,356.0
25,2,2017,result,asian-continental-championships-ttt,CC,2017 ACC Asian Road Championships - TTT.gpx,https://www.komoot.com/tour/2969337776,15.0,2.7,,,20.9,0.0,10.9,4.58,,23.2,0.0,,,,,,,,38.37,165.0,165.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6,-0.17,-0.3,49.0,0.0,165.0
25,2,2017,result,faun-ardeche-classic,1.1,2017 Faun Environnement - Classic de l'Ardeche Rhone Crussol.gpx,https://www.komoot.com/tour/2969420280,149.0,,42.6,14.6,1.52,,184.0,22.2,,1.52,,,,,,,,,208.71,3214.0,3215.0,723.0,105.0,8.0,7.0,4.0,0.0,0.0,0.9694,0.9165,0.9165,0.0,0.0,0.5,-2.0,-2.46,36.0,0.09,753.0
26,2,2017,stage_4,abu-dhabi-tour,2.UWT,2017 Abu Dhabi Tour Stage 4.gpx,https://www.komoot.com/tour/2969342083,,0.623,,,139.0,,,4.83,,140.0,4.83,,,,,,,,143.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,2,2017,stage_5,tour-de-langkawi,2.HC,2017 Le Tour de Langkawi Stage 5.gpx,https://www.komoot.com/tour/2969518648,2.78,0.183,149.0,,0.269,,151.0,0.3,0.406,0.269,,,,,,,,,152.27,737.0,707.0,93.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,-0.37,0.08,127.0,-0.0,188.0
26,2,2017,stage_5,volta-ao-alentejo,2.1,2017 Volta ao Alentejo Stage 5.gpx,https://www.komoot.com/tour/2969758904,8.81,0.973,159.0,0.0,4.86,,165.0,0.989,2.59,3.11,2.02,1.93,,,,,,,175.16,1324.0,1226.0,372.0,3.0,3.0,1.0,1.0,0.0,0.0,0.9187,0.9187,0.9187,0.0,0.0,2.6,0.13,-0.48,75.0,-0.35,276.0
26,2,2017,result,la-drome-classic,1.1,2017 Royal Bernard Drome Classic.gpx,https://www.komoot.com/tour/2969569557,167.0,15.1,19.8,3.9,,,174.0,28.9,0.149,3.52,2.1,1.3,,,,,,,207.63,2473.0,2473.0,515.0,104.0,7.0,3.0,1.0,0.0,0.0,0.8937,0.8937,0.8335,0.0,0.0,-0.5,-0.4,-0.48,78.0,0.02,448.0
26,2,2017,result,kuurne-brussel-kuurne,1.HC,2017 Kuurne-Bruxelles-Kuurne.gpx,https://www.komoot.com/tour/2969510075,67.4,12.7,9.15,98.6,,,135.0,62.8,4.19,0.0,1.31,,,1.21,,,,,202.47,1385.0,1383.0,165.0,9.0,6.0,0.0,0.0,0.0,0.0,0.573,0.0,0.0,0.0,0.0,-0.3,0.07,0.06,31.0,0.04,285.0
26,2,2017,result,nc-colombia,NC,2017 Colombian Road National Championships.gpx,https://www.komoot.com/tour/3003874116,74.0,0.859,157.0,0.887,,,232.0,,,,,,,,,,,,233.81,5743.0,5746.0,2693.0,2596.0,17.0,0.0,0.0,0.0,0.0,0.9519,0.0,0.0,0.0,0.0,-2.1,-0.53,-1.62,136.0,0.16,1292.0
27,2,2017,stage_6,tour-de-langkawi,2.HC,2017 Le Tour de Langkawi Stage 6.gpx,https://www.komoot.com/tour/2969519745,68.0,0.328,107.0,,0.711,,153.0,22.1,,1.04,0.0,,,,,,,,176.07,1313.0,1402.0,316.0,2.0,3.0,2.0,0.0,0.0,0.0,0.2947,0.2947,0.0,0.0,0.0,-0.2,0.03,0.0,34.0,0.06,688.0
27,2,2017,stage_1,la-tropicale-amissa-bongo,2.1,2017 La Tropicale Amissa Bongo Stage 1.gpx,https://www.komoot.com/tour/2969512259,0.0,0.0,66.9,,86.5,,66.9,0.0,,85.7,0.0,0.0,,,,,,,151.51,1532.0,1542.0,526.0,290.0,4.0,2.0,0.0,0.0,0.0,0.6801,0.6801,0.0,0.0,0.0,2.3,1.0,0.18,286.0,-0.26,505.0
27,2,2017,result,asian-cycling-championships-itt,CC,2017 ACC Asian Road Championships - ITT.gpx,https://www.komoot.com/tour/2969337169,10.0,1.8,,,13.9,0.0,7.27,3.05,,15.5,0.0,,,,,,,,25.58,110.0,110.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6,-0.17,-0.3,49.0,0.0,110.0
28,2,2017,stage_7,tour-de-langkawi,2.HC,2017 Le Tour de Langkawi Stage 7.gpx,https://www.komoot.com/tour/2969520658,65.0,0.0,83.3,,,,148.0,,,,,,,,,,,,148.33,1216.0,1173.0,277.0,4.0,2.0,1.0,0.0,0.0,0.0,0.9337,0.9337,0.0,0.0,0.0,-0.6,-0.13,0.08,91.0,0.09,341.0
28,2,2017,stage_2,la-tropicale-amissa-bongo,2.1,2017 La Tropicale Amissa Bongo Stage 2.gpx,https://www.komoot.com/tour/2969512786,,1.87,25.9,,74.4,,26.2,1.45,,74.6,,,,,,,,,100.9,992.0,1105.0,671.0,291.0,4.0,1.0,0.0,0.0,0.0,0.9965,0.0973,0.0,0.0,0.0,2.1,3.4,2.3,354.0,-0.26,486.0
1,3,2017,stage_8,tour-de-langkawi,2.HC,2017 Le Tour de Langkawi Stage 8.gpx,https://www.komoot.com/tour/2969521755,77.9,0.312,43.8,,,,120.0,1.71,,,,,,,,,,,122.08,1525.0,1526.0,324.0,16.0,2.0,2.0,0.0,0.0,0.0,0.2059,0.2059,0.0,0.0,0.0,-1.4,0.3,0.36,215.0,0.03,674.0
1,3,2017,stage_3,la-tropicale-amissa-bongo,2.1,2017 La Tropicale Amissa Bongo Stage 3.gpx,https://www.komoot.com/tour/2969513242,0.465,1.57,28.7,,133.0,,28.9,1.41,,133.0,0.0,0.0,,,,,,,161.12,1710.0,1873.0,706.0,236.0,5.0,2.0,2.0,0.0,0.0,0.9733,0.6424,0.6424,0.0,0.0,-3.1,-1.8,-1.16,667.0,0.34,771.0
1,3,2017,result,gp-samyn,1.1,2017 Le Samyn.gpx,https://www.komoot.com/tour/2969515554,134.0,21.7,12.5,32.6,0.86,,151.0,35.7,14.4,0.952,,0.0,,,,,,,201.89,1415.0,1350.0,137.0,19.0,5.0,0.0,0.0,0.0,0.0,0.8989,0.0,0.0,0.0,0.0,2.6,1.6,0.64,144.0,0.11,364.0
2,3,2017,result,asian-championships-me,CC,2017 ACC Asian Road Championships.gpx,https://www.komoot.com/tour/2969338489,35.0,6.31,,,48.9,0.0,25.4,10.7,,54.3,0.126,,,,,,,,89.52,385.0,385.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6,-0.17,-0.3,49.0,0.04,220.0
3,3,2017,stage_5,la-tropicale-amissa-bongo,2.1,2017 La Tropicale Amissa Bongo Stage 5.gpx,https://www.komoot.com/tour/2969513728,,0.537,43.3,,105.0,,43.1,0.537,0.0,105.0,0.223,0.441,,,,,,,147.06,578.0,579.0,140.0,8.0,1.0,0.0,0.0,0.0,0.0,0.1512,0.0,0.0,0.0,0.0,1.0,0.33,-0.04,333.0,0.04,274.0
4,3,2017,result,strade-bianche,1.UWT,2017 Strade Bianche.gpx,https://www.komoot.com/tour/2969587388,112.0,42.8,19.2,0.636,0.376,,114.0,2.89,1.04,0.406,0.366,10.7,0.0,47.0,,,,,175.61,2938.0,2858.0,457.0,140.0,12.0,4.0,0.0,0.0,0.0,0.9969,0.9381,0.0,0.0,0.0,5.6,0.67,-0.48,149.0,-0.19,606.0
4,3,2017,stage_6,la-tropicale-amissa-bongo,2.1,2017 La Tropicale Amissa Bongo Stage 6.gpx,https://www.komoot.com/tour/2969514193,9.07,3.1,27.9,,7.15,0.0,36.4,2.79,0.0,7.61,0.0,0.521,,,,,,,47.29,211.0,209.0,59.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6,-0.67,-0.04,88.0,0.0,211.0
5,3,2017,result,gp-industria-artigianato,1.HC,2017 GP Industria & Artigianato.gpx,https://www.komoot.com/tour/2969422530,171.0,1.71,23.6,,,,163.0,32.9,,0.29,,,,,,,,,196.58,2223.0,2225.0,361.0,15.0,4.0,4.0,4.0,0.0,0.0,0.9593,0.9593,0.9593,0.0,0.0,0.9,-3.27,-4.9,32.0,-0.05,285.0
5,3,2017,stage_1,paris-nice,2.UWT,2017 Paris-Nice Stage 1.gpx,https://www.komoot.com/tour/2969545368,107.0,2.01,36.1,11.2,,,148.0,9.29,0.411,0.0,1.97,,,,,,,,158.4,1308.0,1310.0,185.0,51.0,6.0,0.0,0.0,0.0,0.0,0.9941,0.0,0.0,0.0,0.0,-0.8,1.33,1.28,90.0,-0.17,396.0
5,3,2017,stage_7,la-tropicale-amissa-bongo,2.1,2017 La Tropicale Amissa Bongo Stage 7.gpx,https://www.komoot.com/tour/2969514846,4.4,,44.1,,,,48.4,0.0,,,,,,,,,,,48.55,225.0,224.0,44.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-0.16,93.0,0.0,225.0
5,3,2017,result,3daagse-van-west-vlaanderen,1.1,2017 Dwars door West-Vlaanderen - Johan Museeuw Classic.gpx,https://www.komoot.com/tour/2969412989,117.0,5.56,1.62,73.1,,,101.0,99.4,8.17,0.256,0.0,,,,,,,,208.61,830.0,813.0,155.0,-2.0,2.0,0.0,0.0,0.0,0.0,0.4481,0.0,0.0,0.0,0.0,0.3,-0.13,-0.26,102.0,0.0,69.0
6,3,2017,stage_2,paris-nice,2.UWT,2017 Paris-Nice Stage 2.gpx,https://www.komoot.com/tour/2969545873,140.0,2.86,58.8,1.46,0.589,,201.0,1.73,,0.609,0.159,0.139,,,,,,,203.52,881.0,927.0,183.0,87.0,2.0,0.0,0.0,0.0,0.0,0.9232,0.0,0.0,0.0,0.0,0.0,-0.17,-0.12,26.0,-0.02,188.0
7,3,2017,stage_3,paris-nice,2.UWT,2017 Paris-Nice Stage 3.gpx,https://www.komoot.com/tour/2969546443,159.0,0.163,24.8,5.05,0.331,,188.0,,0.661,0.331,0.633,0.633,,,,,,,189.79,1726.0,1686.0,511.0,136.0,3.0,1.0,1.0,0.0,0.0,0.8541,0.681,0.681,0.0,0.0,0.2,0.07,-0.42,27.0,0.21,447.0
8,3,2017,stage_4,paris-nice,2.UWT,2017 Paris-Nice Stage 4.gpx,https://www.komoot.com/tour/2969546889,13.3,0.933,,,,,12.1,1.97,,0.179,0.122,0.0,,,,,,,14.37,329.0,168.0,475.0,218.0,1.0,1.0,0.0,0.0,0.0,0.9978,0.9978,0.0,0.0,0.0,9.6,7.7,5.06,265.0,1.12,329.0
8,3,2017,stage_1,tirreno-adriatico,2.UWT,2017 Tirreno-Adriatico Stage 1.gpx,https://www.komoot.com/tour/2969595830,19.5,2.38,,0.532,,,21.8,0.643,,0.153,0.153,,,,,,,,22.7,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.03,-0.02,3.0,-0.01,3.0
9,3,2017,stage_2,tirreno-adriatico,2.UWT,2017 Tirreno-Adriatico Stage 2.gpx,https://www.komoot.com/tour/2969596463,102.0,0.735,119.0,3.27,1.19,0.196,223.0,4.73,0.708,1.07,2.27,0.0,,,,,,,229.11,2344.0,2011.0,528.0,-1.0,5.0,4.0,3.0,0.0,0.0,0.9998,0.9998,0.8918,0.0,0.0,4.6,3.03,2.7,204.0,-0.04,54.0
9,3,2017,stage_5,paris-nice,2.UWT,2017 Paris-Nice Stage 5.gpx,https://www.komoot.com/tour/2969547495,142.0,1.67,41.1,14.8,0.205,,194.0,5.58,,0.373,0.0,,0.0,0.0,,,,,199.96,2272.0,2341.0,498.0,120.0,7.0,4.0,1.0,0.0,0.0,0.8645,0.7938,0.5689,0.0,0.0,-1.2,-0.83,-0.4,39.0,0.13,673.0
9,3,2017,result,oceania-continental-championships-u23-itt,CC,2017 OCC Oceanian Championships - ITT.gpx,https://www.komoot.com/tour/2969528389,41.3,0.2,,,,,41.1,0.202,,0.2,,,,,,,,,41.63,649.0,649.0,753.0,535.0,2.0,1.0,0.0,0.0,0.0,0.9314,0.9314,0.0,0.0,0.0,-0.5,1.4,1.36,66.0,0.0,649.0
10,3,2017,stage_3,tirreno-adriatico,2.UWT,2017 Tirreno-Adriatico Stage 3.gpx,https://www.komoot.com/tour/2969596985,143.0,0.257,61.1,,,0.0,204.0,0.291,0.0,,0.427,0.427,,,,,,,204.31,2291.0,2832.0,666.0,4.0,7.0,4.0,2.0,0.0,0.0,0.958,0.958,0.7723,0.0,0.0,2.8,-0.07,-0.38,174.0,-1.12,376.0
10,3,2017,stage_6,paris-nice,2.UWT,2017 Paris-Nice Stage 6.gpx,https://www.komoot.com/tour/2969548221,165.0,,28.0,0.34,,0.0,191.0,1.96,,,,,,,,,,,193.42,3263.0,3017.0,754.0,113.0,8.0,6.0,3.0,1.0,0.0,0.9998,0.8825,0.8825,0.7207,0.0,8.2,4.2,2.82,151.0,0.35,786.0
11,3,2017,result,ronde-van-drenthe,1.1,2017 Ronde van Drenthe.gpx,https://www.komoot.com/tour/2969566354,110.0,10.1,0.356,40.6,5.05,,110.0,57.1,28.5,8.08,14.2,4.08,1.26,0.737,,,,,206.95,485.0,482.0,38.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.08,11.0,0.01,131.0
11,3,2017,result,oceania-championships,CC,2017 OCC Oceanian Championships.gpx,https://www.komoot.com/tour/2969529088,107.0,,,10.9,,,59.7,58.5,,,,,,,,,,,118.82,1660.0,1663.0,637.0,442.0,6.0,6.0,0.0,0.0,0.0,0.9553,0.9553,0.0,0.0,0.0,1.6,1.07,-0.32,53.0,-0.2,655.0
11,3,2017,stage_4,tirreno-adriatico,2.UWT,2017 Tirreno-Adriatico Stage 4.gpx,https://www.komoot.com/tour/2969597552,111.0,0.739,74.2,,1.02,,185.0,0.498,,1.01,1.3,1.33,,,,,,,187.64,3412.0,1776.0,1677.0,35.0,5.0,3.0,2.0,2.0,1.0,0.9998,0.9998,0.9998,0.9998,0.9998,5.3,7.97,7.68,655.0,0.67,541.0
11,3,2017,stage_7,paris-nice,2.UWT,2017 Paris-Nice Stage 7.gpx,https://www.komoot.com/tour/2969549062,168.0,0.575,3.58,5.02,1.36,,176.0,0.418,,1.93,,0.0,0.0,,,,,,178.03,4469.0,2812.0,1675.0,18.0,4.0,4.0,3.0,3.0,3.0,0.9999,0.9999,0.9999,0.9999,0.9999,8.0,7.47,7.24,378.0,1.13,1112.0
12,3,2017,stage_8,paris-nice,2.UWT,2017 Paris-Nice Stage 8.gpx,https://www.komoot.com/tour/2969549850,75.2,0.628,31.6,7.29,0.441,0.0,114.0,0.628,,0.257,,,,,,,,,115.49,2259.0,2290.0,687.0,0.0,5.0,5.0,3.0,1.0,0.0,0.8805,0.8805,0.8805,0.6322,0.0,-0.7,-2.73,-3.1,14.0,0.72,1003.0
12,3,2017,stage_5,tirreno-adriatico,2.UWT,2017 Tirreno-Adriatico Stage 5.gpx,https://www.komoot.com/tour/2969598242,106.0,8.09,92.8,,2.9,,200.0,7.26,0.304,2.91,0.934,,,,,,,,210.75,3410.0,3547.0,1014.0,25.0,10.0,5.0,2.0,0.0,0.0,0.9997,0.9997,0.547,0.0,0.0,5.6,4.07,3.86,315.0,1.05,991.0
13,3,2017,stage_6,tirreno-adriatico,2.UWT,2017 Tirreno-Adriatico Stage 6.gpx,https://www.komoot.com/tour/2969598879,44.9,0.327,109.0,6.27,4.74,,161.0,0.483,0.0,4.12,1.86,1.85,0.979,,,,,,167.2,2061.0,2239.0,691.0,1.0,9.0,4.0,1.0,0.0,0.0,0.9564,0.6956,0.0901,0.0,0.0,-0.1,0.07,-0.9,149.0,0.7,1082.0
14,3,2017,stage_7,tirreno-adriatico,2.UWT,2017 Tirreno-Adriatico Stage 7.gpx,https://www.komoot.com/tour/2969599704,2.95,0.24,,4.47,1.91,0.0,3.34,4.84,0.0,2.24,0.842,,,,,,,,10.11,9.0,9.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.03,0.02,9.0,0.0,9.0
15,3,2017,result,nokere-koerse,1.HC,2017 Danilith - Nokere Koerse.gpx,https://www.komoot.com/tour/2969407176,116.0,7.72,0.198,62.9,1.33,,153.0,26.2,12.4,1.33,,0.226,0.226,,,,,,192.02,1125.0,1088.0,76.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,-0.17,-0.08,105.0,0.1,284.0
17,3,2017,result,bredene-koksijde-classic,1.1,2017 Handzame Classic.gpx,https://www.komoot.com/tour/2969501712,74.3,5.59,1.72,71.3,,,93.5,64.5,1.85,0.816,0.0,,,,,,,,160.44,275.0,280.0,45.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,-0.23,-0.2,85.0,-0.02,24.0
18,3,2017,result,classic-loire-atlantique,1.1,2017 Classic Loire Atlantique.gpx,https://www.komoot.com/tour/2969392796,155.0,25.2,,7.27,,,166.0,20.9,,,,,,,,,,,187.26,2357.0,2365.0,56.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,0.33,0.54,111.0,-0.02,618.0
18,3,2017,result,milano-sanremo,1.UWT,2017 Milano - Sanremo.gpx,https://www.komoot.com/tour/2969525606,52.9,1.78,225.0,9.12,0.85,0.201,285.0,3.55,1.04,0.948,0.676,,,,,,,,291.3,2166.0,2268.0,563.0,3.0,4.0,3.0,1.0,0.0,0.0,0.97,0.97,0.3141,0.0,0.0,-0.4,-0.93,-2.48,11.0,-0.07,45.0
20,3,2017,stage_1,volta-a-catalunya,2.UWT,2017 Volta Ciclista a Catalunya Stage 1.gpx,https://www.komoot.com/tour/2969739849,148.0,9.2,23.4,0.252,0.3,,172.0,9.15,0.0,0.466,1.01,0.0,,,,,,,182.14,2904.0,2911.0,1138.0,3.0,6.0,4.0,2.0,1.0,1.0,0.8638,0.8638,0.6789,0.6789,0.6789,0.4,-0.07,0.04,46.0,0.33,747.0
20,3,2017,stage_1,tour-de-normadie,2.2,2017 Tour de Normandie Stage 1.gpx,https://www.komoot.com/tour/2969629104,113.0,6.01,23.5,2.21,,,142.0,2.66,,,,,,,,,,,144.39,1225.0,1268.0,149.0,3.0,5.0,0.0,0.0,0.0,0.0,0.9258,0.0,0.0,0.0,0.0,6.3,2.13,-0.3,114.0,-0.07,321.0
21,3,2017,stage_2,volta-a-catalunya,2.UWT,2017 Volta Ciclista a Catalunya Stage 2.gpx,https://www.komoot.com/tour/2969740447,41.2,0.123,,0.0,,,38.7,2.71,,0.173,0.173,,,,,,,,41.44,429.0,433.0,226.0,66.0,1.0,1.0,0.0,0.0,0.0,0.7646,0.7646,0.0,0.0,0.0,-1.0,-0.73,-0.48,17.0,-0.01,429.0
21,3,2017,stage_2,tour-de-normadie,2.2,2017 Tour de Normandie Stage 2.gpx,https://www.komoot.com/tour/2969629864,156.0,1.04,2.46,1.99,0.0,,159.0,1.99,0.226,0.0,,,,,,,,,161.74,1629.0,1565.0,231.0,36.0,6.0,1.0,0.0,0.0,0.0,0.8788,0.8788,0.0,0.0,0.0,-1.2,-0.2,0.18,132.0,0.07,608.0
22,3,2017,stage_3,volta-a-catalunya,2.UWT,2017 Volta Ciclista a Catalunya Stage 3.gpx,https://www.komoot.com/tour/2969741405,121.0,8.61,44.7,0.105,12.8,0.0,175.0,1.47,,12.8,1.48,0.831,0.47,0.287,,,,,190.36,4107.0,2461.0,1806.0,44.0,8.0,4.0,3.0,1.0,1.0,0.9997,0.9801,0.9801,0.7137,0.7137,5.8,0.5,1.58,270.0,1.04,891.0
